 50 0.074335 0.000495 
 100 0.040214 0.000249 
 150 0.027677 0.000165 
 100 0.040214 0.000249 
 200 0.021264 0.000315 
 300 0.014129 0.000073 
 400 0.010648 0.000045 
 500 0.008541 0.000036 
