 50 0.144115 0.000923 
 100 0.087173 0.000534 
 150 0.062759 0.000341 
 100 0.087173 0.000534 
 200 0.048840 0.000254 
 300 0.033963 0.000168 
 400 0.026087 0.000116 
 500 0.021052 0.000086 
