 50 0.043665 0.000054 
 100 0.021674 0.000017 
 150 0.014475 0.000009 
 100 0.021674 0.000017 
 200 0.010903 0.000006 
 300 0.007288 0.000004 
 400 0.005483 0.000003 
 500 0.004391 0.000002 
